Run: 540 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.7178803437257845		E: 0: -0.28211965627421554		LAE: 0: 0.35643097780297683	
Run: 541 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.2765222471242488		E: 0: 0.2765222471242488		LAE: 0: 0.35916366369156166	
Run: 541 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7245774222321261		E: 0: 0.7245774222321261		LAE: 0: 0.35868356762635	
Run: 541 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9064121172182491		E: 0: -0.0935878827817509		LAE: 0: 0.3591342380158621	
Run: 541 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.4295574289677272		E: 0: -0.5704425710322728		LAE: 0: 0.3604065428304394	
Run: 542 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.23793076069197303		E: 0: -0.23793076069197303		LAE: 0: 0.36269126758001924	
Run: 542 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.8311939504576723		E: 0: 0.8311939504576723		LAE: 0: 0.3633104023539098	
Run: 542 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9597564049149623		E: 0: -0.04024359508503772		LAE: 0: 0.36321492025516994	
Run: 542 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.7108641673376398		E: 0: -0.2891358326623602		LAE: 0: 0.3615859270540017	
Run: 543 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.25780820815439026		E: 0: 0.25780820815439026		LAE: 0: 0.3640905905629229	
Run: 543 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7260054190110536		E: 0: 0.7260054190110536		LAE: 0: 0.36361431735512706	
Run: 543 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9069723165424609		E: 0: -0.09302768345753909		LAE: 0: 0.36406482791146044	
Run: 543 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.43411759554115464		E: 0: -0.5658824044588453		LAE: 0: 0.3653196692933123	
Run: 544 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.22269472529663464		E: 0: -0.22269472529663464		LAE: 0: 0.3673977620033462	
Run: 544 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.8283538340968495		E: 0: 0.8283538340968495		LAE: 0: 0.3680026769073402	
Run: 544 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9582099040563399		E: 0: -0.04179009594366012		LAE: 0: 0.36791811693382925	
Run: 544 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.7037986574084888		E: 0: -0.2962013425915112		LAE: 0: 0.3663220921877271	
Run: 545 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.2404823091697357		E: 0: 0.2404823091697357		LAE: 0: 0.368581724287672	
Run: 545 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7275001212108179		E: 0: 0.7275001212108179		LAE: 0: 0.36810187005297024	
Run: 545 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9079873997342864		E: 0: -0.09201260026571356		LAE: 0: 0.36855071412890744	
Run: 545 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.4386420344055949		E: 0: -0.5613579655944051		LAE: 0: 0.36980999042109286	
Run: 546 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.20853050114030594		E: 0: -0.20853050114030594		LAE: 0: 0.3716504877451381	
Run: 546 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.8255581421115484		E: 0: 0.8255581421115484		LAE: 0: 0.37225225210320545	
Run: 546 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9568870570290793		E: 0: -0.04311294297092072		LAE: 0: 0.3721717657070141	
Run: 546 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.6967991718945457		E: 0: -0.30320082810545435		LAE: 0: 0.3705796506347687	
Run: 547 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.2245259733228073		E: 0: 0.2245259733228073		LAE: 0: 0.3725536427259446	
Run: 547 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7290327444238215		E: 0: 0.7290327444238215		LAE: 0: 0.37205636126571895	
Run: 547 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9093239831131419		E: 0: -0.09067601688685811		LAE: 0: 0.3725054504301054	
Run: 547 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.4430986014613		E: 0: -0.5569013985387		LAE: 0: 0.3738077668748479	
Run: 548 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.19541587635800173		E: 0: -0.19541587635800173		LAE: 0: 0.3753473311619024	
Run: 548 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.8228370621779632		E: 0: 0.8228370621779632		LAE: 0: 0.37596517642708777	
Run: 548 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9557666416951109		E: 0: -0.04423335830488906		LAE: 0: 0.37587824460529157	
Run: 548 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.6899455288452715		E: 0: -0.3100544711547285		LAE: 0: 0.3742391922145134	
Run: 549 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.20987910133647403		E: 0: 0.20987910133647403		LAE: 0: 0.37584655405336365	
Run: 549 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7305776995065649		E: 0: 0.7305776995065649		LAE: 0: 0.375307328903398	
Run: 549 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9108748973361107		E: 0: -0.08912510266388929		LAE: 0: 0.3757627024199453	
Run: 549 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.44745812453729245		E: 0: -0.5525418754627076		LAE: 0: 0.37717453344425544	
Run: 550 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.1833087591618862		E: 0: -0.1833087591618862		LAE: 0: 0.3782946942095902	
Run: 550 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.8202131465434628		E: 0: 0.8202131465434628		LAE: 0: 0.3789603573895686	
Run: 550 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9548273945192431		E: 0: -0.045172605480756856		LAE: 0: 0.37884945132070413	
Run: 550 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.6832994114604317		E: 0: -0.3167005885395683		LAE: 0: 0.3770793306994772	
Run: 551 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.19646823264291471		E: 0: 0.19646823264291471		LAE: 0: 0.3781772535946391	
Run: 551 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7321140063165008		E: 0: 0.7321140063165008		LAE: 0: 0.3775559577424716	
Run: 551 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.912556342822832		E: 0: -0.08744365717716795		LAE: 0: 0.378027694611868	
Run: 551 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.4516962761497904		E: 0: -0.5483037238502095		LAE: 0: 0.3796558312211978	
Run: 552 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.17216185367339612		E: 0: -0.17216185367339612		LAE: 0: 0.38015744826405135	
Run: 552 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.817703426123143		E: 0: 0.817703426123143		LAE: 0: 0.38091574328570793	
Run: 552 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9540492168268143		E: 0: -0.04595078317318568		LAE: 0: 0.3807517204501204	
Run: 552 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.6769092000137642		E: 0: -0.3230907999862358		LAE: 0: 0.3787320604497493	
Run: 553 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.18421755251124264		E: 0: 0.18421755251124264		LAE: 0: 0.3791140842033147	
Run: 553 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.73362410560722		E: 0: 0.73362410560722		LAE: 0: 0.3783579062136483	
Run: 553 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9143038956210611		E: 0: -0.08569610437893893		LAE: 0: 0.37885576019478207	
Run: 553 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.45579119034014387		E: 0: -0.5442088096598561		LAE: 0: 0.38083674077975993	
Run: 554 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.16192653369103938		E: 0: -0.16192653369103938		LAE: 0: 0.38046544283280953	
Run: 554 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.8153206977303623		E: 0: 0.8153206977303623		LAE: 0: 0.3813475743544139	
Run: 554 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9534136372393188		E: 0: -0.04658636276068118		LAE: 0: 0.38109346044923964	
Run: 554 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.6708127701114929		E: 0: -0.3291872298885071		LAE: 0: 0.37874154159503476	
Run: 555 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.1730523393133127		E: 0: 0.1730523393133127		LAE: 0: 0.378251410945139	
Run: 555 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7350934414324604		E: 0: 0.7350934414324604		LAE: 0: 0.37733202601799837	
Run: 555 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9160689414065724		E: 0: -0.08393105859342764		LAE: 0: 0.37785229923893215	
Run: 555 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.4597233967368157		E: 0: -0.5402766032631843		LAE: 0: 0.3802507655788751	
Run: 556 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.1525542400758404		E: 0: -0.1525542400758404		LAE: 0: 0.3789261311876914	
Run: 556 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.8130741628762334		E: 0: 0.8130741628762334		LAE: 0: 0.3798753749814388	
Run: 556 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9529038910959339		E: 0: -0.047096108904066125		LAE: 0: 0.3795260325585587	
Run: 556 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.6650388096439582		E: 0: -0.33496119035604177		LAE: 0: 0.3769809599166294	
Run: 557 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.16290019184879834		E: 0: 0.16290019184879834		LAE: 0: 0.37579301009321703	
Run: 557 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.736510064947893		E: 0: 0.736510064947893		LAE: 0: 0.3747697584263548	
Run: 557 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9178155191602633		E: 0: -0.08218448083973673		LAE: 0: 0.37528624666606536	
Run: 557 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.4634758834115075		E: 0: -0.5365241165884924		LAE: 0: 0.37794310084825017	
Run: 558 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.14399677955769294		E: 0: -0.14399677955769294		LAE: 0: 0.3760497414692839	
Run: 558 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.8109698599775154		E: 0: 0.8109698599775154		LAE: 0: 0.37696627804302074	
Run: 558 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9525048436090725		E: 0: -0.047495156390927495		LAE: 0: 0.37656505717210836	
Run: 558 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.6596077024391634		E: 0: -0.34039229756083655		LAE: 0: 0.37408397987579906	
Run: 559 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.15369133788494782		E: 0: 0.15369133788494782		LAE: 0: 0.37263884167092204	
Run: 559 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7378643872116493		E: 0: 0.7378643872116493		LAE: 0: 0.3716080860070012	
Run: 559 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9195176829936283		E: 0: -0.08048231700637165		LAE: 0: 0.3720938045544432	
Run: 559 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.46703440901571197		E: 0: -0.5329655909842881		LAE: 0: 0.37476962180957585	
Run: 560 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.1362063720842307		E: 0: -0.1362063720842307		LAE: 0: 0.37278760472807515	
Run: 560 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.8090110007498034		E: 0: 0.8090110007498034		LAE: 0: 0.373668022287409	
Run: 560 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9522028543071503		E: 0: -0.04779714569284965		LAE: 0: 0.3732383732201151	
Run: 560 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.6545322439255267		E: 0: -0.34546775607447333		LAE: 0: 0.37085572282772516	
Run: 561 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.1453586858511464		E: 0: 0.1453586858511464		LAE: 0: 0.3694298963222491	
Run: 561 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7391489884871387		E: 0: 0.7391489884871387		LAE: 0: 0.36842840413953715	
Run: 561 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9211573358608176		E: 0: -0.0788426641391824		LAE: 0: 0.3688751125802652	
Run: 561 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.47038779188439345		E: 0: -0.5296122081156065		LAE: 0: 0.37147863790091984	
Run: 562 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.12913569809629916		E: 0: -0.12913569809629916		LAE: 0: 0.3696000337066083	
Run: 562 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.8071982891798679		E: 0: 0.8071982891798679		LAE: 0: 0.37045155208511965	
Run: 562 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9519856341826777		E: 0: -0.048014365817322324		LAE: 0: 0.3700050399032512	
Run: 562 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.6498183692129696		E: 0: -0.35018163078703035		LAE: 0: 0.3677120783724257	
Run: 563 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.13783784764582593		E: 0: 0.13783784764582593		LAE: 0: 0.3663780002237793	
Run: 563 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7403584501615498		E: 0: 0.7403584501615498		LAE: 0: 0.3654136005808576	
Run: 563 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9227224736796225		E: 0: -0.07727752632037754		LAE: 0: 0.36582217881905443	
Run: 563 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.4735280918229256		E: 0: -0.5264719081770743		LAE: 0: 0.3683335265054613	
Run: 564 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.12273803967835424		E: 0: -0.12273803967835424		LAE: 0: 0.366596062259651	
Run: 564 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.8055302519513992		E: 0: 0.8055302519513992		LAE: 0: 0.36741881574918656	
Run: 564 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9518421168819365		E: 0: -0.04815788311806346		LAE: 0: 0.36696510544503347	
Run: 564 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.6454659543173938		E: 0: -0.35453404568260616		LAE: 0: 0.36476063860613706	
Run: 565 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.1310672113439583		E: 0: 0.1310672113439583		LAE: 0: 0.36352925264615626	
Run: 565 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7414891811186366		E: 0: 0.7414891811186366		LAE: 0: 0.3626038118202744	
Run: 565 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9242057713278186		E: 0: -0.07579422867218144		LAE: 0: 0.3629771980551345	
Run: 565 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.47645063547197597		E: 0: -0.523549364528024		LAE: 0: 0.3653914951376726	
Run: 566 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.11696751870921408		E: 0: -0.11696751870921408		LAE: 0: 0.36379594785352226	
Run: 566 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.8040035863149927		E: 0: 0.8040035863149927		LAE: 0: 0.36459020949435095	
Run: 566 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.95176234999011		E: 0: -0.04823765000989		LAE: 0: 0.3641367071666324	
Run: 566 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.6414696951074078		E: 0: -0.3585303048925922		LAE: 0: 0.3620175845052356	
Run: 567 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.12498806632230686		E: 0: 0.12498806632230686		LAE: 0: 0.3608881575615389	
Run: 567 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.742539226993688		E: 0: 0.742539226993688		LAE: 0: 0.3600016103268991	
Run: 567 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9256034495718191		E: 0: -0.07439655042818094		LAE: 0: 0.3603431398803305	
Run: 567 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.47915388255119723		E: 0: -0.5208461174488028		LAE: 0: 0.3626602427281949	
Run: 568 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.11177939956825196		E: 0: -0.11177939956825196		LAE: 0: 0.3611999546423335	
Run: 568 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.8026135167484487		E: 0: 0.8026135167484487		LAE: 0: 0.3619660356197074	
Run: 568 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9517374045721222		E: 0: -0.04826259542787781		LAE: 0: 0.3615183847394108	
Run: 568 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.6378200329859235		E: 0: -0.3621799670140765		LAE: 0: 0.3594813603649631	
Run: 569 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.11954475402055512		E: 0: 0.11954475402055512		LAE: 0: 0.3584498606522023	
Run: 569 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7435080617578711		E: 0: 0.7435080617578711		LAE: 0: 0.3576014029288125	
Run: 569 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9269143717959205		E: 0: -0.07308562820407949		LAE: 0: 0.35791435825141665	
Run: 569 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.481639156961004		E: 0: -0.518360843038996		LAE: 0: 0.3601359532558915	
Run: 570 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.10713041274874349		E: 0: -0.10713041274874349		LAE: 0: 0.35880243429168157	
Run: 570 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.8013541453542352		E: 0: 0.8013541453542352		LAE: 0: 0.35954097453311573	
Run: 570 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9517592980449251		E: 0: -0.048240701955074905		LAE: 0: 0.3591032555500094	
Run: 570 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.63450408132081		E: 0: -0.36549591867918996		LAE: 0: 0.3571446350808572	
Run: 571 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.11468481078237223		E: 0: 0.11468481078237223		LAE: 0: 0.35620617817727784	
Run: 571 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7443963683828898		E: 0: 0.7443963683828898		LAE: 0: 0.35539456043999124	
Run: 571 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.928139328777833		E: 0: -0.071860671222167		LAE: 0: 0.35568203772250373	
Run: 571 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.48391028159429966		E: 0: -0.5160897184057003		LAE: 0: 0.3578109266255062	
Run: 572 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.10297905883229756		E: 0: -0.10297905883229756		LAE: 0: 0.35659545748060106	
Run: 572 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.8002187801377606		E: 0: 0.8002187801377606		LAE: 0: 0.3573073178377405	
Run: 572 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9518209251142069		E: 0: -0.048179074885793094		LAE: 0: 0.35688234841772987	
Run: 572 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.6315065058278378		E: 0: -0.36849349417216215		LAE: 0: 0.3549982693740645	
Run: 573 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.11035907426329963		E: 0: 0.11035907426329963		LAE: 0: 0.35414770135311746	
Run: 573 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7452058186415631		E: 0: 0.7452058186415631		LAE: 0: 0.3533713889177535	
Run: 573 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9292804774297325		E: 0: -0.07071952257026748		LAE: 0: 0.35363625056040726	
Run: 573 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.48597315992288176		E: 0: -0.5140268400771182		LAE: 0: 0.35567597424963115	
Run: 574 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.09928586225534797		E: 0: -0.09928586225534797		LAE: 0: 0.3545700418588199	
Run: 574 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7992002281262154		E: 0: 0.7992002281262154		LAE: 0: 0.35525626714501646	
Run: 574 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9519159925636798		E: 0: -0.04808400743632024		LAE: 0: 0.3548458561927408	
Run: 574 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.6288103205126305		E: 0: -0.3711896794873695		LAE: 0: 0.3530323342329874	
Run: 575 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.10652173471653151		E: 0: 0.10652173471653151		LAE: 0: 0.35226446398853384	
Run: 575 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7459388623311749		E: 0: 0.7459388623311749		LAE: 0: 0.35152172114641095	
Run: 575 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9303409054006299		E: 0: -0.06965909459937014		LAE: 0: 0.3517665860375971	
Run: 575 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.4878353441003258		E: 0: -0.5121646558996742		LAE: 0: 0.3537212267111981	
Run: 576 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.0960135564380508		E: 0: -0.0960135564380508		LAE: 0: 0.35271667994914946	
Run: 576 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7982910448390658		E: 0: 0.7982910448390658		LAE: 0: 0.3533784503343751	
Run: 576 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9520389552242661		E: 0: -0.04796104477573393		LAE: 0: 0.3529836242103608	
Run: 576 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.6263975735768724		E: 0: -0.3736024264231276		LAE: 0: 0.35123661123608996	
Run: 577 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.10313032290186595		E: 0: 0.10313032290186595		LAE: 0: 0.35054629592837466	
Run: 577 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7465985344440328		E: 0: 0.7465985344440328		LAE: 0: 0.34983524701158353	
Run: 577 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9313242980826482		E: 0: -0.06867570191735184		LAE: 0: 0.3500624961990252	
Run: 577 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.4895056215142754		E: 0: -0.5104943784857245		LAE: 0: 0.3519365319840201	
Run: 578 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.09312719316555426		E: 0: -0.09312719316555426		LAE: 0: 0.3510256283905632	
Run: 578 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7974837364548487		E: 0: 0.7974837364548487		LAE: 0: 0.35166422469903946	
Run: 578 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9521849519225316		E: 0: -0.04781504807746839		LAE: 0: 0.35128541413602477	
Run: 578 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.6242499111259474		E: 0: -0.3757500888740526		LAE: 0: 0.34960082692816674	
Run: 579 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.1001456351408073		E: 0: 0.1001456351408073		LAE: 0: 0.34898301794266445	
Run: 579 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7471882860957918		E: 0: 0.7471882860957918		LAE: 0: 0.3483016938263187	
Run: 579 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9322346882904636		E: 0: -0.06776531170953637		LAE: 0: 0.3485134833158073	
Run: 579 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.49099364214124663		E: 0: -0.5090063578587534		LAE: 0: 0.35031167459550977	
Run: 580 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.0905941780601685		E: 0: -0.0905941780601685		LAE: 0: 0.3494870929829783	
Run: 580 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7967709151967731		E: 0: 0.7967709151967731		LAE: 0: 0.3501038677206214	
Run: 580 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9523497413402744		E: 0: -0.04765025865972561		LAE: 0: 0.3497410597212844	
Run: 580 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.6223490181343627		E: 0: -0.3776509818656373		LAE: 0: 0.3481148035073089	
